ppm,kHz,-30,100,160
-363.9656816,-145.6372278,18.36303711,-9.229003906,-54.84375
-364.1563394,-145.7135176,2.594238281,-10.4128418,-72.8828125
-364.3469971,-145.7898074,-20.4296875,-4.836914063,-107.1875
-364.5376549,-145.8660972,-43.80078125,18.96923828,-110.21875
-364.7283127,-145.942387,-51.25317383,37.11572266,-90.26953125
-364.9189704,-146.0186768,-23.79541016,39.38769531,-90.49609375
-365.1096282,-146.0949666,23.5222168,41.22265625,-100.3359375
-365.300286,-146.1712564,35.39306641,39.48071289,-67.73046875
-365.4909438,-146.2475462,-19.90087891,17.75634766,2.1328125
-365.6816015,-146.323836,-94.31030273,7.274902344,39.84765625
-365.8722593,-146.4001258,-107.1955566,67.37719727,19.26171875
-366.0629171,-146.4764156,-45.65063477,172.7507324,-2.62109375
-366.2535748,-146.5527054,22.17504883,198.2575684,16.47265625
-366.4442326,-146.6289952,36.3112793,77.73291016,35.27734375
-366.6348904,-146.705285,3.236328125,-83.4074707,4.84375
-366.8255481,-146.7815748,-45.71459961,-131.6088867,-43.57421875
-367.0162059,-146.8578646,-103.2646484,-59.0222168,-47.98046875
-367.2068637,-146.9341544,-162.6677246,11.61621094,-16.24609375
-367.3975214,-147.0104442,-187.1652832,9.209716797,-12.14453125
-367.5881792,-147.086734,-148.4790039,-17.45874023,-56.5078125
-367.778837,-147.1630238,-75.12817383,-16.22216797,-100.7226563
-367.9694948,-147.2393136,-23.40136719,-16.11035156,-97.046875
-368.1601525,-147.3156034,-13.41699219,-55.25415039,-49.74609375
-368.3508103,-147.3918932,-23.85522461,-98.4152832,4.72265625
-368.5414681,-147.468183,-30.70336914,-85.33642578,31.84765625
-368.7321258,-147.5444728,-18.54223633,-22.74926758,16.40625
-368.9227836,-147.6207626,22.55908203,23.1328125,-19.23046875
-369.1134414,-147.6970524,69.76220703,9.242919922,-20.453125
-369.3040991,-147.7733422,61.734375,-43.38964844,37.59375
-369.4947569,-147.849632,-25.41064453,-81.40454102,100.5859375
-369.6854147,-147.9259218,-114.8598633,-72.38549805,92.59765625
-369.8760724,-148.0022116,-108.8278809,-35.4440918,19.6875
-370.0667302,-148.0785014,-26.25708008,-22.13745117,-35.90625
-370.257388,-148.1547912,14.67553711,-49.43432617,-29.41796875
-370.4480458,-148.231081,-36.77539063,-62.84375,-3.1328125
-370.6387035,-148.3073708,-94.89013672,-6.900390625,-4.546875
-370.8293613,-148.3836606,-68.49804688,78.04956055,-16.0234375
-371.0200191,-148.4599504,14.12817383,96.16870117,-4.53125
-371.2106768,-148.5362402,65.02490234,40.2421875,8.22265625
-371.4013346,-148.61253,59.55273438,9.693115234,-20.73828125
-371.5919924,-148.6888198,33.23535156,48.52050781,-79.671875
-371.7826501,-148.7651096,2.390380859,60.51416016,-111.4179688
-371.9733079,-148.8413994,-36.44091797,-35.7668457,-87.27734375
-372.1639657,-148.9176892,-55.9375,-148.2785645,-31.1328125
-372.3546235,-148.993979,-23.62255859,-123.1694336,19.65625
-372.5452812,-149.0702688,32.59863281,27.38647461,39.50390625
-372.735939,-149.1465586,51.91381836,135.407959,10.734375
-372.9265968,-149.2228484,27.50244141,107.4499512,-63.046875
-373.1172545,-149.2991382,3.677001953,21.92016602,-138.265625
-373.3079123,-149.375428,-5.017333984,-20.09667969,-161.0195313
-373.4985701,-149.4517178,-22.77954102,-21.04199219,-122.9609375
-373.6892278,-149.5280076,-45.31738281,-21.40136719,-64.5546875
-373.8798856,-149.6042974,-41.29199219,-16.89550781,-22.7265625
-374.0705434,-149.6805872,-26.32373047,-5.118164063,1.63671875
-374.2612011,-149.756877,-51.38818359,-25.48706055,25.08984375
-374.4518589,-149.8331668,-99.66601563,-81.53222656,52.625
-374.6425167,-149.9094566,-86.16235352,-101.8051758,68.359375
-374.8331745,-149.9857464,3.188964844,-54.24487305,43.46484375
-375.0238322,-150.0620362,65.00976563,-22.42602539,-33.12890625
-375.21449,-150.138326,29.73583984,-77.17749023,-118
-375.4051478,-150.2146158,-28.10131836,-145.5366211,-136.5898438
-375.5958055,-150.2909056,-11.48852539,-121.2365723,-74.3984375
-375.7864633,-150.3671954,43.87207031,-45.91577148,-11.42578125
-375.9771211,-150.4434852,39.33935547,-40.92724609,-17.7890625
-376.1677788,-150.519775,-18.16943359,-91.86401367,-50.2578125
-376.3584366,-150.5960648,-37.81005859,-62.70629883,-25.7109375
-376.5490944,-150.6723546,-5.196044922,65.68945313,28.07421875
-376.7397521,-150.7486444,6.39453125,138.322998,-2.02734375
-376.9304099,-150.8249342,-18.98242188,65.0168457,-129.8242188
-377.1210677,-150.901224,-14.27758789,-34.43847656,-222.6015625
-377.3117255,-150.9775138,28.9609375,-21.92529297,-186.0820313
-377.5023832,-151.0538036,23.00073242,46.49658203,-96.72265625
-377.693041,-151.1300934,-59.20532227,31.06274414,-76.05859375
-377.8836988,-151.2063832,-106.8972168,-53.57958984,-117.2695313
-378.0743565,-151.282673,-30.67749023,-64.37255859,-131.171875
-378.2650143,-151.3589628,95.83447266,36.77368164,-99.77734375
-378.4556721,-151.4352526,145.5598145,122.8327637,-72.75390625
-378.6463298,-151.5115424,112.0375977,90.5,-52.03515625
-378.8369876,-151.5878322,71.98901367,-9.756347656,-1.33984375
-379.0276454,-151.664122,38.73144531,-71.41650391,44.41796875
-379.2183031,-151.7404118,-25.89697266,-68.8737793,4.50390625
-379.4089609,-151.8167016,-91.90234375,-46.32666016,-100.609375
-379.5996187,-151.8929914,-85.28271484,-32.97436523,-145.7421875
-379.7902765,-151.9692812,-25.76318359,-22.05737305,-78.61328125
-379.9809342,-152.045571,-13.38671875,-1.819335938,5.58984375
-380.171592,-152.1218608,-60.48999023,27.28588867,13.3828125
-380.3622498,-152.1981506,-61.06738281,48.4050293,-25.3984375
-380.5529075,-152.2744404,29.76953125,34.57226563,-46.71484375
-380.7435653,-152.3507302,103.9165039,-12.31396484,-65.0703125
-380.9342231,-152.42702,62.36376953,-37.35449219,-110.5859375
-381.1248808,-152.5033098,-27.20581055,2.494873047,-132.1953125
-381.3155386,-152.5795996,-34.76049805,56.49609375,-67.4453125
-381.5061964,-152.6558894,33.25390625,33.34643555,40.3984375
-381.6968541,-152.7321792,52.3815918,-57.27709961,95.25
-381.8875119,-152.808469,-25.27929688,-100.4306641,83.12109375
-382.0781697,-152.8847588,-103.3774414,-39.38769531,58.56640625
-382.2688275,-152.9610486,-85.83789063,46.9921875,29.4296875
-382.4594852,-153.0373384,-7.840087891,77.69335938,-35.203125
-382.650143,-153.1136282,19.31640625,85.36450195,-99.1953125
-382.8408008,-153.189918,-46.74267578,122.0297852,-81.3515625
-383.0314585,-153.2662078,-129.1479492,138.5412598,6.609375
-383.2221163,-153.3424976,-121.8723145,69.87768555,57.28515625
-383.4127741,-153.4187874,-16.60791016,-23.52563477,28.78515625
-383.6034318,-153.4950772,72.19311523,-33.0378418,0.41796875
-383.7940896,-153.571367,31.51611328,15.41967773,28.4765625
-383.9847474,-153.6476568,-103.6843262,3.549804688,56.48828125
-384.1754051,-153.7239466,-178.6694336,-61.71533203,31.34375
-384.3660629,-153.8002364,-116.0117188,-38.15673828,6.03125
-384.5567207,-153.8765262,-18.48193359,105.4040527,38.25
-384.7473785,-153.952816,-17.41479492,199.0393066,70.09375
-384.9380362,-154.0291058,-84.61474609,120.2722168,16.1875
-385.128694,-154.1053956,-95.56762695,-9.534179688,-83.8203125
-385.3193518,-154.1816854,-37.75927734,-11.49780273,-114.703125
-385.5100095,-154.2579752,-20.70556641,75.18554688,-57.7109375
-385.7006673,-154.334265,-74.53027344,72.16113281,-2.35546875
-385.8913251,-154.4105548,-86.32495117,-42.18066406,2.265625
-386.0819828,-154.4868446,4.487548828,-105.0319824,-1.8828125
-386.2726406,-154.5631344,80.2878418,-41.83203125,12.61328125
-386.4632984,-154.6394242,17.83789063,16.22412109,9.97265625
-386.6539561,-154.715714,-111.9462891,-47.46435547,-20.37109375
-386.8446139,-154.7920038,-145.0915527,-146.652832,-20.0078125
-387.0352717,-154.8682936,-63.50683594,-132.9956055,44.05078125
-387.2259295,-154.9445834,7.353759766,-24.87670898,111.2695313
-387.4165872,-155.0208732,10.79150391,32.98901367,106.1015625
-387.607245,-155.097163,18.55322266,-7.649414063,33.4140625
-387.7979028,-155.1734528,65.7980957,-40.38330078,-47.046875
-387.9885605,-155.2497426,73.64404297,29.05004883,-92.51171875
-388.1792183,-155.3260324,-4.994873047,152.869873,-84.31640625
-388.3698761,-155.4023222,-82.72241211,207.201416,-17.38671875
-388.5605338,-155.478612,-67.56396484,133.5837402,68.80078125
-388.7511916,-155.5549018,-7.871337891,-8.671386719,98.921875
-388.9418494,-155.6311916,-7.744384766,-100.5129395,56.76953125
-389.1325071,-155.7074814,-56.77050781,-67.12036133,25.9140625
-389.3231649,-155.7837712,-53.81347656,49.04638672,74.19140625
-389.5138227,-155.860061,23.49243164,123.8063965,142.7890625
-389.7044805,-155.9363508,79.50146484,87.2277832,127.0507813
-389.8951382,-156.0126406,41.6809082,5.055664063,33.578125
-390.085796,-156.0889304,-42.80639648,-16.69799805,-33.50390625
-390.2764538,-156.1652202,-80.66040039,20.32617188,-27.58203125
-390.4671115,-156.24151,-46.16235352,27.30200195,-4.3046875
-390.6577693,-156.3177998,7.812988281,-14.98510742,-7.16015625
-390.8484271,-156.3940896,15.58569336,-19.49121094,-7.50390625
-391.0390848,-156.4703794,-44.32495117,55.71728516,12.66015625
-391.2297426,-156.5466692,-129.310791,116.8395996,10.90625
-391.4204004,-156.622959,-161.121582,68.65332031,-32
-391.6110582,-156.6992488,-105.3481445,-30.5012207,-56.91796875
-391.8017159,-156.7755386,-24.9074707,-46.09985352,-19.80078125
-391.9923737,-156.8518284,-13.99291992,34.42333984,23.44921875
-392.1830315,-156.9281182,-74.36914063,86.55322266,2.3203125
-392.3736892,-157.004408,-108.8896484,32.85839844,-47.59765625
-392.564347,-157.0806978,-55.84277344,-57.66748047,-39.28515625
-392.7550048,-157.1569876,25.50146484,-86.50512695,18.63671875
-392.9456625,-157.2332774,40.61425781,-57.65527344,28.62890625
-393.1363203,-157.3095672,-13.79125977,-36.10595703,-41.359375
-393.3269781,-157.385857,-58.66870117,-33.83032227,-105.5351563
-393.5176358,-157.4621468,-41.38696289,-9.312011719,-89.265625
-393.7082936,-157.5384366,13.62109375,45.15283203,-29.1953125
-393.8989514,-157.6147264,49.22924805,83.03955078,-0.71875
-394.0896092,-157.6910162,28.24853516,70.81323242,-12.37109375
-394.2802669,-157.767306,-47.72802734,28.40454102,-29.3203125
-394.4709247,-157.8435958,-131.6884766,-3.517333984,-49.84765625
-394.6615825,-157.9198856,-151.8867188,-3.91796875,-87.91796875
-394.8522402,-157.9961754,-80.59838867,22.56494141,-110.09375
-395.042898,-158.0724652,21.8112793,49.90551758,-66.17578125
-395.2335558,-158.148755,70.88256836,41.03808594,21.921875
-395.4242135,-158.2250448,59.85009766,-15.0168457,70.953125
-395.6148713,-158.3013346,50.90039063,-74.81860352,48.08203125
-395.8055291,-158.3776244,68.74780273,-81.52490234,12.71875
-395.9961868,-158.4539142,65.97973633,-38.5090332,23.96484375
-396.1868446,-158.530204,13.4855957,-7.995361328,59.45703125
-396.3775024,-158.6064938,-38.46728516,-27.89208984,63.265625
-396.5681602,-158.6827836,-35.51123047,-66.54345703,33.3828125
-396.7588179,-158.7590734,-9.081542969,-75.67553711,13.28515625
-396.9494757,-158.8353632,-28.74560547,-50.31811523,18.8359375
-397.1401335,-158.911653,-86.49243164,-10.46459961,23.55078125
-397.3307912,-158.9879428,-97.58691406,40.2487793,11.30859375
-397.521449,-159.0642326,-26.82226563,97.47924805,0.39453125
-397.7121068,-159.1405224,42.97924805,122.7744141,9.2890625
-397.9027645,-159.2168122,4.773193359,76.33032227,31.3046875
-398.0934223,-159.293102,-136.154541,-21.73071289,50.02734375
-398.2840801,-159.3693918,-257.8039551,-103.3125,52.95703125
-398.4747378,-159.4456816,-255.0952148,-127.2941895,27.359375
-398.6653956,-159.5219714,-151.9641113,-110.8100586,-25.65234375
-398.8560534,-159.5982612,-62.20263672,-89.18408203,-67.2578125
-399.0467112,-159.674551,-49.35717773,-81.95751953,-49.0703125
-399.2373689,-159.7508408,-59.40771484,-97.82763672,18.83203125
-399.4280267,-159.8271306,-13.00708008,-128.9899902,64.37109375
-399.6186845,-159.9034204,67.05541992,-133.5090332,41.37109375
-399.8093422,-159.9797102,78.07885742,-73.11572266,-13.47265625
-400,-160.056,-10.69604492,13.44091797,-40.48046875
-400.1906578,-160.1322898,-97.69946289,30.24487305,-36.20703125
-400.3813155,-160.2085796,-82.70288086,-45.62988281,-29.890625
-400.5719733,-160.2848694,-4.939453125,-107.5947266,-16.59375
-400.7626311,-160.3611592,22.08129883,-54.49291992,22.3046875
-400.9532888,-160.437449,-20.66235352,56.92456055,51.8125
-401.1439466,-160.5137388,-44.18432617,77.28759766,16.1953125
-401.3346044,-160.5900286,-3.675292969,-28.31396484,-54.2578125
-401.5252622,-160.6663184,32.78491211,-130.7607422,-51.8125
-401.7159199,-160.7426082,0.484619141,-118.526123,58.3984375
-401.9065777,-160.818898,-61.70068359,-42.4387207,168.3789063
-402.0972355,-160.8951878,-83.59033203,-20.21484375,163.765625
-402.2878932,-160.9714776,-67.53515625,-61.25439453,74.609375
-402.478551,-161.0477674,-49.46386719,-74.24145508,18.05859375
-402.6692088,-161.1240572,-14.12548828,-24.71459961,27.82421875
-402.8598665,-161.200347,60.06298828,10.23022461,26.93359375
-403.0505243,-161.2766368,110.3278809,-34.12792969,-35.7734375
-403.2411821,-161.3529266,53.54907227,-106.1286621,-107.0429688
-403.4318398,-161.4292164,-66.12329102,-109.3344727,-111.8359375
-403.6224976,-161.5055062,-108.6345215,-39.2199707,-51.80859375
-403.8131554,-161.581796,-40.68652344,10.73754883,15.85546875
-404.0038132,-161.6580858,6.548095703,-24.97949219,56.6171875
-404.1944709,-161.7343756,-62.66723633,-99.90478516,77.14453125
-404.3851287,-161.8106654,-158.6428223,-117.0861816,88.8203125
-404.5757865,-161.8869552,-149.7719727,-48.49267578,84.26953125
-404.7664442,-161.963245,-71.50024414,36.03466797,42.94921875
-404.957102,-162.0395348,-62.57739258,55.953125,-49.21875
-405.1477598,-162.1158246,-134.0070801,9.080566406,-169.9023438
-405.3384175,-162.1921144,-150.1303711,-42.98339844,-250.3984375
-405.5290753,-162.2684042,-54.28857422,-60.42041016,-230.0585938
-405.7197331,-162.344694,28.31494141,-60.12573242,-131.9960938
-405.9103908,-162.4209838,-20.14379883,-59.6262207,-48.7421875
-406.1010486,-162.4972736,-126.7277832,-30.01806641,-36.3828125
-406.2917064,-162.5735634,-132.7636719,53.8984375,-61.8203125
-406.4823642,-162.6498532,-17.60961914,139.0026855,-75.1796875
-406.6730219,-162.726143,90.11206055,129.8959961,-83.94921875
-406.8636797,-162.8024328,98.19506836,12.81689453,-112.5625
-407.0543375,-162.8787226,44.33251953,-106.7927246,-132.9375
-407.2449952,-162.9550124,0.446289063,-122.979248,-99.640625
-407.435653,-163.0313022,-22.92602539,-49.328125,-33.65234375
-407.6263108,-163.107592,-44.70507813,20.41821289,-4.29296875
-407.8169685,-163.1838818,-56.65942383,42.1159668,-27.67578125
-408.0076263,-163.2601716,-46.31738281,51.66357422,-41.8203125
-408.1982841,-163.3364614,-34.38208008,71.71240234,5.19921875
-408.3889418,-163.4127512,-45.69116211,59.45800781,88.90234375
-408.5795996,-163.489041,-67.55029297,-15.13427734,145.6875
-408.7702574,-163.5653308,-70.57592773,-86.6484375,139.3203125
-408.9609152,-163.6416206,-52.54638672,-54.55981445,77.8125
-409.1515729,-163.7179104,-35.77441406,74.74682617,-1.60546875
-409.3422307,-163.7942002,-37.71166992,161.8278809,-52.16796875
-409.5328885,-163.87049,-61.53491211,85.85546875,-53.05859375
-409.7235462,-163.9467798,-92.5,-98.05224609,-34.046875
-409.914204,-164.0230696,-89.46484375,-196.6623535,-36.41796875
-410.1048618,-164.0993594,-17.6784668,-87.96704102,-51.890625
-410.2955195,-164.1756492,84.51757813,134.9765625,-43.11328125
-410.4861773,-164.251939,117.3625488,260.5114746,-22.33984375
-410.6768351,-164.3282288,42.63842773,188.5708008,-45.796875
-410.8674929,-164.4045186,-47.77246094,24.69238281,-111.0078125
-411.0581506,-164.4808084,-48.53833008,-62.94165039,-129.671875
-411.2488084,-164.5570982,9.990722656,-30.88647461,-48.65234375
-411.4394662,-164.633388,13.03295898,33.53149414,58.5859375
-411.6301239,-164.7096778,-56.82006836,53.13745117,81.6171875
-411.8207817,-164.7859676,-92.86279297,36.46801758,14.0078125
-412.0114395,-164.8622574,-34.23022461,16.41918945,-58.94140625
-412.2020972,-164.9385472,43.30151367,-8.203857422,-83.421875
-412.392755,-165.014837,53.8515625,-34.33300781,-77.890625
-412.5834128,-165.0911268,23.8503418,-18.20605469,-66.03125
-412.7740705,-165.1674166,17.01586914,62.97436523,-42.33984375
-412.9647283,-165.2437064,19.64746094,144.3725586,-9.453125
-413.1553861,-165.3199962,-5.783203125,133.0515137,11.73046875
-413.3460439,-165.396286,-19.23071289,28.85864258,22.2421875
-413.5367016,-165.4725758,28.68603516,-68.56079102,45.88671875
-413.7273594,-165.5488656,70.38085938,-80.28930664,78.59765625
-413.9180172,-165.6251554,-0.71484375,-30.21899414,81.26171875
-414.1086749,-165.7014452,-135.7568359,6.760009766,34.4296875
-414.2993327,-165.777735,-160.9335938,-0.665771484,-36.68359375
-414.4899905,-165.8540248,-32.20288086,-20.41699219,-93.44140625
-414.6806482,-165.9303146,84.55517578,-8.489746094,-102.6640625
-414.871306,-166.0066044,56.35229492,39.70532227,-39.8203125
-415.0619638,-166.0828942,-26.80932617,81.38085938,65.2265625
-415.2526215,-166.159184,-12.45581055,69.18334961,99.87109375
-415.4432793,-166.2354738,71.97167969,14.02587891,-20.578125
-415.6339371,-166.3117636,82.36352539,-11.74267578,-199.6992188
-415.8245949,-166.3880534,0.718994141,33.93383789,-225.5429688
-416.0152526,-166.4643432,-47.47607422,89.17553711,-41.97265625
-416.2059104,-166.540633,-8.537597656,64.71850586,148.7148438
-416.3965682,-166.6169228,20.78466797,-16.50805664,141.4648438
-416.5872259,-166.6932126,-35.6418457,-41.40600586,-1.6796875
-416.7778837,-166.7695024,-110.7836914,14.49194336,-60.21484375
-416.9685415,-166.8457922,-103.8049316,32.89501953,23.66015625
-417.1591992,-166.922082,-20.47460938,-61.91381836,86.88671875
-417.349857,-166.9983718,57.70141602,-163.0390625,9.14453125
-417.5405148,-167.0746616,76.90600586,-133.5148926,-118.4140625
-417.7311725,-167.1509514,32.94018555,-25.45947266,-147.3632813
-417.9218303,-167.2272412,-46.94262695,-2.625732422,-76.6796875
-418.1124881,-167.303531,-99.33105469,-76.2980957,-10.90625
-418.3031459,-167.3798208,-68.25048828,-87.05493164,10.4609375
-418.4938036,-167.4561106,2.973876953,27.73510742,33.22265625
-418.6844614,-167.5324004,0.306396484,120.829834,66.7578125
-418.8751192,-167.6086902,-90.27124023,70.84375,48.33203125
-419.0657769,-167.68498,-135.855957,-19.81152344,-48.8515625
-419.2564347,-167.7612698,-58.38745117,6.250976563,-144.5078125
-419.4470925,-167.8375596,21.21850586,105.6340332,-136.1054688
-419.6377502,-167.9138494,-34.92724609,111.722168,-26.19921875
-419.828408,-167.9901392,-141.7219238,7.278808594,79.5625
-420.0190658,-168.066429,-101.7502441,-58.93115234,99.78125
-420.2097235,-168.1427188,83.80883789,-18.42358398,63.55859375
-420.4003813,-168.2190086,202.920166,29.53979492,46.16796875
-420.5910391,-168.2952984,143.5041504,12.6640625,50.078125
-420.7816969,-168.3715882,32.078125,5.928955078,9.78515625
-420.9723546,-168.447878,7.637207031,78.56005859,-79.69140625
-421.1630124,-168.5241678,31.66064453,152.9504395,-115.1796875
-421.3536702,-168.6004576,18.58374023,123.7841797,-22.640625
-421.5443279,-168.6767474,1.397460938,24.08642578,114.1445313
-421.7349857,-168.7530372,36.04248047,-41.29833984,149.0585938
-421.9256435,-168.829327,61.38085938,-59.09570313,69.1953125
-422.1163012,-168.9056168,4.985839844,-86.10205078,-5.6640625
-422.306959,-168.9819066,-60.33789063,-113.7888184,-10.79296875
-422.4976168,-169.0581964,-25.15429688,-82.5144043,-3.734375
-422.6882745,-169.1344862,57.15356445,-10.75537109,-19.44140625
-422.8789323,-169.210776,49.99389648,15.16796875,9.19140625
-423.0695901,-169.2870658,-29.75756836,-16.43139648,111.9140625
-423.2602479,-169.3633556,-40.15405273,-27.74584961,178.3046875
-423.4509056,-169.4396454,31.62792969,3.945556641,107.2695313
-423.6415634,-169.5159352,40.89233398,4.403808594,-20.90625
-423.8322212,-169.592225,-57.87353516,-56.43481445,-48.2421875
-424.0228789,-169.6685148,-122.309082,-94.44677734,37.0625
-424.2135367,-169.7448046,-64.68310547,-46.05664063,109.8671875
-424.4041945,-169.8210944,-1.382324219,24.59106445,106.5273438
-424.5948522,-169.8973842,-47.77514648,35.18603516,76.453125
-424.78551,-169.973674,-122.8835449,22.21899414,50.4140625
-424.9761678,-170.0499638,-103.3869629,70.74438477,4.15625
-425.1668255,-170.1262536,-42.06884766,163.2998047,-36.5
-425.3574833,-170.2025434,-61.29370117,204.4172363,-2.85546875
-425.5481411,-170.2788332,-123.6889648,166.0895996,71.44921875
-425.7387989,-170.355123,-98.3293457,108.1520996,61.62109375
-425.9294566,-170.4314128,0.557373047,68.140625,-36.921875
-426.1201144,-170.5077026,37.57128906,28.77099609,-62.09375
-426.3107722,-170.5839924,-1.649414063,-6.260498047,62.65625
-426.5014299,-170.6602822,7.713623047,-0.995361328,180.6953125
-426.6920877,-170.736572,87.7421875,34.06298828,134.21875
-426.8827455,-170.8128618,95.60058594,41.0246582,11.046875
-427.0734032,-170.8891516,-34.61914063,13.7487793,-5.66796875
-427.264061,-170.9654414,-164.3095703,10.89257813,68.05078125
-427.4547188,-171.0417312,-157.8308105,42.43579102,71.6875
-427.6453765,-171.118021,-69.35620117,37.31274414,-8.7890625
-427.8360343,-171.1943108,-15.95361328,-29.23730469,-26.17578125
-428.0266921,-171.2706006,1.995849609,-71.41601563,51.015625
-428.2173499,-171.3468904,27.55297852,-28.10742188,68.16796875
-428.4080076,-171.4231802,13.85839844,23.73364258,-49.4375
-428.5986654,-171.49947,-82.19067383,-10.71459961,-158.4375
-428.7893232,-171.5757598,-161.2182617,-77.88452148,-130.125
-428.9799809,-171.6520496,-105.7768555,-53.67797852,-57.125
-429.1706387,-171.7283394,11.4375,46.7097168,-89.12890625
-429.3612965,-171.8046292,18.29711914,76.42700195,-185.7421875
-429.5519542,-171.880919,-86.44506836,-14.26367188,-193.921875
-429.742612,-171.9572088,-136.5180664,-90.09960938,-97.27734375
-429.9332698,-172.0334986,-73.796875,-26.14575195,-23.875
-430.1239276,-172.1097884,-28.54858398,114.5397949,-33.52734375
-430.3145853,-172.1860782,-78.68969727,177.9609375,-47.83984375
-430.5052431,-172.262368,-116.5275879,120.9140625,-1.08203125
-430.6959009,-172.3386578,-50.38427734,27.32177734,64.50390625
-430.8865586,-172.4149476,23.53540039,-30.5871582,84.66796875
-431.0772164,-172.4912374,-14.98144531,-52.39306641,59.9921875
-431.2678742,-172.5675272,-99.06347656,-46.48242188,22.484375
-431.4585319,-172.643817,-87.01074219,0.901611328,-12.60546875
-431.6491897,-172.7201068,-3.49609375,74.2668457,-31.76171875
-431.8398475,-172.7963966,5.446289063,112.7819824,-18.44921875
-432.0305052,-172.8726864,-77.06079102,79.19165039,13.13671875
-432.221163,-172.9489762,-109.2509766,7.456542969,28.5078125
-432.4118208,-173.025266,-25.06201172,-44.53662109,27.52734375
-432.6024786,-173.1015558,62.62182617,-62.31347656,34.78515625
-432.7931363,-173.1778456,48.46728516,-71.17163086,31.515625
-432.9837941,-173.2541354,-7.573730469,-85.73266602,-31.671875
-433.1744519,-173.3304252,4.292724609,-88.85522461,-135.1171875
-433.3651096,-173.406715,64.8737793,-56.04223633,-177.8085938
-433.5557674,-173.4830048,68.65234375,12.94311523,-104.6875
-433.7464252,-173.5592946,-1.797607422,86.62548828,13.078125
-433.9370829,-173.6355844,-47.85327148,125.4833984,68.4296875
-434.1277407,-173.7118742,0.428955078,119.8955078,39.921875
-434.3183985,-173.788164,89.47558594,100.6948242,-18.5
-434.5090562,-173.8644538,116.5527344,99.06787109,-59.64453125
-434.699714,-173.9407436,55.35961914,101.9125977,-65.578125
-434.8903718,-174.0170334,-23.3503418,69.82861328,-29.703125
-435.0810296,-174.0933232,-44.0078125,0.266113281,28.015625
-435.2716873,-174.169613,-14.83105469,-55.39941406,54.8515625
-435.4623451,-174.2459028,-8.996826172,-51.10717773,23.359375
-435.6530029,-174.3221926,-59.53515625,-0.118896484,-26.4921875
-435.8436606,-174.3984824,-104.6879883,49.01586914,-43.8203125
-436.0343184,-174.4747722,-71.50756836,73.45336914,-35.921875
-436.2249762,-174.551062,8.332275391,87.92138672,-35.94921875
-436.4156339,-174.6273518,28.21264648,102.7475586,-35.16796875
-436.6062917,-174.7036416,-41.40185547,99.23217773,-7.0546875
-436.7969495,-174.7799314,-100.9516602,58.93066406,24.40234375
-436.9876072,-174.8562212,-60.73486328,1.184082031,7.7109375
-437.178265,-174.932511,28.21777344,-30.00756836,-52.484375
-437.3689228,-175.0088008,46.98852539,-19.52075195,-97.34765625
-437.5595806,-175.0850906,-23.74755859,-3.892333984,-99.79296875
-437.7502383,-175.1613804,-86.46240234,-23.70922852,-90.3203125
-437.9408961,-175.2376702,-70.3581543,-64.00415039,-92.30859375
-438.1315539,-175.31396,-17.7734375,-73.93066406,-87.9296875
-438.3222116,-175.3902498,-6.557617188,-49.77978516,-60.46484375
-438.5128694,-175.4665396,-43.74023438,-52.89892578,-21.5625
-438.7035272,-175.5428294,-74.6472168,-111.5341797,15.140625
-438.8941849,-175.6191192,-66.30615234,-147.940918,42.3359375
-439.0848427,-175.695409,-42.2734375,-71.26660156,35.2734375
-439.2755005,-175.7716988,-41.1965332,73.31738281,-27.265625
-439.4661582,-175.8479886,-65.97753906,135.0671387,-107.703125
-439.656816,-175.9242784,-80.19726563,57.66772461,-132.6289063
-439.8474738,-176.0005682,-50.75146484,-36.96435547,-88.84765625
-440.0381316,-176.076858,8.097412109,-18.73144531,-38.71484375
-440.2287893,-176.1531478,42.2590332,70.18334961,-19.41796875
-440.4194471,-176.2294376,18.89428711,89.30371094,4.828125
-440.6101049,-176.3057274,-31.07983398,7.077880859,55.1953125
-440.8007626,-176.3820172,-49.40820313,-70.4753418,78.2265625
-440.9914204,-176.458307,-20.12402344,-67.46508789,36.74609375
-441.1820782,-176.5345968,20.68896484,-28.34912109,-1.8125
-441.3727359,-176.6108866,38.1887207,-18.57250977,45.03125
-441.5633937,-176.6871764,32.83886719,-29.92504883,132.4335938
-441.7540515,-176.7634662,20.74365234,-31.17602539,130.46875
-441.9447092,-176.839756,9.495361328,-36.01147461,4.375
-442.135367,-176.9160458,2.073974609,-60.97314453,-134.5585938
-442.3260248,-176.9923356,2.710205078,-75.90771484,-175.7265625
-442.5166826,-177.0686254,10.63891602,-61.14233398,-133.9375
-442.7073403,-177.1449152,22.25805664,-63.07128906,-95.17578125
-442.8979981,-177.221205,37.43774414,-119.6318359,-94.52734375
-443.0886559,-177.2974948,47.23535156,-173.0925293,-94.578125
-443.2793136,-177.3737846,28.51000977,-144.1298828,-57.8515625
-443.4699714,-177.4500744,-19.44311523,-66.08154297,0.49609375
-443.6606292,-177.5263642,-48.23217773,-46.54858398,32.46875
-443.8512869,-177.602654,-15.62084961,-99.24926758,15.75
-444.0419447,-177.6789438,41.78027344,-118.9228516,-11.4609375
-444.2326025,-177.7552336,48.76416016,-47.10180664,11.29296875
-444.4232602,-177.8315234,4.060791016,39.11474609,80.70703125
